 Dual grid iteration #           0
 phi before 1 Gauss-Seidel on mesh with M =           16
 i, j, phi
           0           6  -4.9143827174881409E-002
           1           6  -4.9143827174881409E-002
           2           6  0.11208229710762854     
           3           6  0.16389256690929307     
           4           6  0.15728406221572408     
           5           6  0.12414266089221351     
           6           6 -0.15583917349169374     
           7           6 -0.10784484725241777     
           8           6  -5.8327339480533771E-002
           9           6  -5.8327339480533771E-002
           0           7   4.1597008363910507E-003
           1           7   4.1597008363910507E-003
           2           7   1.2869663305863994E-002
           3           7  -4.5723403118621317E-002
           4           7  -7.7940332037871790E-002
           5           7  -6.9777416758171534E-002
           6           7  -1.5209910913669099E-002
           7           7  0.10492575164669984     
           8           7   1.8884176805153318E-002
           9           7   1.8884176805153318E-002
           0           8   8.9809099469113446E-002
           1           8   8.9809099469113446E-002
           2           8  -6.5059245389822648E-004
           3           8  -9.1148349086749542E-002
           4           8 -0.15659137973752302     
           5           8 -0.19787906892575771     
           6           8   4.9098797338550965E-002
           7           8  0.10813545132355339     
           8           8  -1.6051236822879261E-002
           9           8  -1.6051236822879261E-002
           0           9   8.9809099469113446E-002
           1           9   8.9809099469113446E-002
           2           9  -6.5059245389822648E-004
           3           9  -9.1148349086749542E-002
           4           9 -0.15659137973752302     
           5           9 -0.19787906892575771     
           6           9   4.9098797338550965E-002
           7           9  0.10813545132355339     
           8           9  -1.6051236822879261E-002
           9           9  -1.6051236822879261E-002
 ------------------------------------------------------------
 residual on mesh with M =            8
 i, j, residual
           0           0  -4.7287699998858681     
           1           0  -4.7287699998858681     
           2           0  0.14945036178914295     
           3           0   3.7388568359493410     
           4           0   7.3589559413256147     
           5           0   5.8413507156018509     
           6           0  -1.9256237585197491     
           7           0 -0.85298980633166188     
           8           0  0.70643434646662184     
           9           0  0.70643434646662184     
           0           1  -4.7287699998858681     
           1           1  -4.7287699998858681     
           2           1  0.14945036178914295     
           3           1   3.7388568359493410     
           4           1   7.3589559413256147     
           5           1   5.8413507156018509     
           6           1  -1.9256237585197491     
           7           1 -0.85298980633166188     
           8           1  0.70643434646662184     
           9           1  0.70643434646662184     
           0           2  -2.2554340120442871     
           1           2  -2.2554340120442871     
           2           2  0.72136788258415230     
           3           2   1.4009093126124341     
           4           2   2.1536782315146183     
           5           2 -0.77177784225966217     
           6           2  -6.4963709381632428E-002
           7           2  0.83609217011823667     
           8           2  0.42043046364616377     
           9           2  0.42043046364616377     
           0           3   4.1028580823398597     
           1           3   4.1028580823398597     
           2           3  0.78593413787856647     
           3           3  -2.5548930320203791     
           4           3  -5.2319029992055297     
           5           3  -5.7904059553755172     
           6           3  0.52823557696202883     
           7           3   1.8376836132433061     
           8           3 -0.31469105785857820     
           9           3 -0.31469105785857820     
           0           4   2.9713496497415517     
           1           4   2.9713496497415517     
           2           4  -1.0565279782616539     
           3           4  -3.1364987318271762     
           4           4  -5.3071371686171336     
           5           4  -2.9500194355860803     
           6           4   2.5997180235515902     
           7           4  -2.7210618326302338E-002
           8           4 -0.78962813590797865     
           9           4 -0.78962813590797865     
           0           5   5.2862903910016570     
           1           5   5.2862903910016570     
           2           5  -1.2235124822357628     
           3           5  -4.1865184935056901     
           4           5  -6.8528875278395160     
           5           5  -2.4979973902790231     
           6           5   1.5071579890874838     
           7           5  -2.3168748322608401E-002
           8           5 -0.81544887267275268     
           9           5 -0.81544887267275268     
           0           6  -1.0735707323062109     
           1           6  -1.0735707323062109     
           2           6  -2.8281956834425133     
           3           6  -1.7849705455536435     
           4           6 -0.73923726166946757     
           5           6   3.6098654439978439     
           6           6   1.9688761306573888     
           7           6 -0.74557459465865783     
           8           6  0.63109060280608720     
           9           6  0.63109060280608720     
           0           7  -1.7094154177818959     
           1           7  -1.7094154177818959     
           2           7  0.74198392916031275     
           3           7   2.7054188979939409     
           4           7   3.6219007439311133     
           5           7   3.4094236774308286     
           6           7  -2.4643927837640129     
           7           7  -2.0323140500593073     
           8           7  -4.5327039716384965E-002
           9           7  -4.5327039716384965E-002
           0           8  -2.8634817037492586     
           1           8  -2.8634817037492586     
           2           8   1.4687830646503643     
           3           8   3.9638356611883609     
           4           8   5.6715271786124895     
           5           8   2.3804843453953080     
           6           8  -2.5157479785936703     
           7           8  -1.4733474320107867     
           8           8  0.51363957833213636     
           9           8  0.51363957833213636     
           0           9  -2.8634817037492586     
           1           9  -2.8634817037492586     
           2           9   1.4687830646503643     
           3           9   3.9638356611883609     
           4           9   5.6715271786124895     
           5           9   2.3804843453953080     
           6           9  -2.5157479785936703     
           7           9  -1.4733474320107867     
           8           9  0.51363957833213636     
           9           9  0.51363957833213636     
 ------------------------------------------------------------
 prolonged error on mesh with M =           16
 i, j, prolonged error
           0           0   8.4715322785011815E-002
           1           0   8.4715322785011815E-002
           2           0   8.4715322785011815E-002
           3           0   1.3951963569560792E-002
           4           0   1.3951963569560792E-002
           5           0 -0.11154010745492543     
           6           0 -0.11154010745492543     
           7           0 -0.21182555892381005     
           8           0 -0.21182555892381005     
           9           0 -0.26268210092169086     
          10           0 -0.26268210092169086     
          11           0   2.1111642327028182E-002
          12           0   2.1111642327028182E-002
          13           0  0.14635372718248096     
          14           0  0.14635372718248096     
          15           0   3.0867041984107335E-002
          16           0   3.0867041984107335E-002
          17           0   3.0867041984107335E-002
           0           1   8.4715322785011815E-002
           1           1   8.4715322785011815E-002
           2           1   8.4715322785011815E-002
           3           1   1.3951963569560792E-002
           4           1   1.3951963569560792E-002
           5           1 -0.11154010745492543     
           6           1 -0.11154010745492543     
           7           1 -0.21182555892381005     
           8           1 -0.21182555892381005     
           9           1 -0.26268210092169086     
          10           1 -0.26268210092169086     
          11           1   2.1111642327028182E-002
          12           1   2.1111642327028182E-002
          13           1  0.14635372718248096     
          14           1  0.14635372718248096     
          15           1   3.0867041984107335E-002
          16           1   3.0867041984107335E-002
          17           1   3.0867041984107335E-002
           0           2   8.4715322785011815E-002
           1           2   8.4715322785011815E-002
           2           2   8.4715322785011815E-002
           3           2   1.3951963569560792E-002
           4           2   1.3951963569560792E-002
           5           2 -0.11154010745492543     
           6           2 -0.11154010745492543     
           7           2 -0.21182555892381005     
           8           2 -0.21182555892381005     
           9           2 -0.26268210092169086     
          10           2 -0.26268210092169086     
          11           2   2.1111642327028182E-002
          12           2   2.1111642327028182E-002
          13           2  0.14635372718248096     
          14           2  0.14635372718248096     
          15           2   3.0867041984107335E-002
          16           2   3.0867041984107335E-002
          17           2   3.0867041984107335E-002
           0           3  0.11216551585328235     
           1           3  0.11216551585328235     
           2           3  0.11216551585328235     
           3           3   8.8247496273543197E-002
           4           3   8.8247496273543197E-002
           5           3   8.9687114131901668E-002
           6           3   8.9687114131901668E-002
           7           3   1.4572913512649915E-002
           8           3   1.4572913512649915E-002
           9           3 -0.12351396113045293     
          10           3 -0.12351396113045293     
          11           3  -4.7113884602024828E-002
          12           3  -4.7113884602024828E-002
          13           3 -0.12390890627085949     
          14           3 -0.12390890627085949     
          15           3 -0.10588623062237854     
          16           3 -0.10588623062237854     
          17           3 -0.10588623062237854     
           0           4  0.11216551585328235     
           1           4  0.11216551585328235     
           2           4  0.11216551585328235     
           3           4   8.8247496273543197E-002
           4           4   8.8247496273543197E-002
           5           4   8.9687114131901668E-002
           6           4   8.9687114131901668E-002
           7           4   1.4572913512649915E-002
           8           4   1.4572913512649915E-002
           9           4 -0.12351396113045293     
          10           4 -0.12351396113045293     
          11           4  -4.7113884602024828E-002
          12           4  -4.7113884602024828E-002
          13           4 -0.12390890627085949     
          14           4 -0.12390890627085949     
          15           4 -0.10588623062237854     
          16           4 -0.10588623062237854     
          17           4 -0.10588623062237854     
           0           5  -5.9448386374057645E-002
           1           5  -5.9448386374057645E-002
           2           5  -5.9448386374057645E-002
           3           5 -0.13477260679341119     
           4           5 -0.13477260679341119     
           5           5 -0.10212974555092708     
           6           5 -0.10212974555092708     
           7           5  -1.1090928339210736E-002
           8           5  -1.1090928339210736E-002
           9           5   9.5349999743253783E-002
          10           5   9.5349999743253783E-002
          11           5  0.12796913810721150     
          12           5  0.12796913810721150     
          13           5   5.3630469989988772E-002
          14           5   5.3630469989988772E-002
          15           5   7.9609326644493300E-002
          16           5   7.9609326644493300E-002
          17           5   7.9609326644493300E-002
           0           6  -5.9448386374057645E-002
           1           6  -5.9448386374057645E-002
           2           6  -5.9448386374057645E-002
           3           6 -0.13477260679341119     
           4           6 -0.13477260679341119     
           5           6 -0.10212974555092708     
           6           6 -0.10212974555092708     
           7           6  -1.1090928339210736E-002
           8           6  -1.1090928339210736E-002
           9           6   9.5349999743253783E-002
          10           6   9.5349999743253783E-002
          11           6  0.12796913810721150     
          12           6  0.12796913810721150     
          13           6   5.3630469989988772E-002
          14           6   5.3630469989988772E-002
          15           6   7.9609326644493300E-002
          16           6   7.9609326644493300E-002
          17           6   7.9609326644493300E-002
           0           7  -6.2207636978772421E-002
           1           7  -6.2207636978772421E-002
           2           7  -6.2207636978772421E-002
           3           7   5.3008861933516616E-002
           4           7   5.3008861933516616E-002
           5           7  0.17077174284048441     
           6           7  0.17077174284048441     
           7           7  0.23164393770709185     
           8           7  0.23164393770709185     
           9           7  0.23393123410375832     
          10           7  0.23393123410375832     
          11           7  -8.6645193550115546E-002
          12           7  -8.6645193550115546E-002
          13           7 -0.19446455247219993     
          14           7 -0.19446455247219993     
          15           7  -5.9941135528332121E-002
          16           7  -5.9941135528332121E-002
          17           7  -5.9941135528332121E-002
           0           8  -6.2207636978772421E-002
           1           8  -6.2207636978772421E-002
           2           8  -6.2207636978772421E-002
           3           8   5.3008861933516616E-002
           4           8   5.3008861933516616E-002
           5           8  0.17077174284048441     
           6           8  0.17077174284048441     
           7           8  0.23164393770709185     
           8           8  0.23164393770709185     
           9           8  0.23393123410375832     
          10           8  0.23393123410375832     
          11           8  -8.6645193550115546E-002
          12           8  -8.6645193550115546E-002
          13           8 -0.19446455247219993     
          14           8 -0.19446455247219993     
          15           8  -5.9941135528332121E-002
          16           8  -5.9941135528332121E-002
          17           8  -5.9941135528332121E-002
           0           9 -0.17651057806359119     
           1           9 -0.17651057806359119     
           2           9 -0.17651057806359119     
           3           9 -0.10473874419913101     
           4           9 -0.10473874419913101     
           5           9  -3.5612766967893429E-002
           6           9  -3.5612766967893429E-002
           7           9   9.7764838934812553E-002
           8           9   9.7764838934812553E-002
           9           9  0.27102140827424570     
          10           9  0.27102140827424570     
          11           9   3.1982176000225564E-002
          12           9   3.1982176000225564E-002
          13           9   6.1641799173726010E-002
          14           9   6.1641799173726010E-002
          15           9  0.10929289402258080     
          16           9  0.10929289402258080     
          17           9  0.10929289402258080     
           0          10 -0.17651057806359119     
           1          10 -0.17651057806359119     
           2          10 -0.17651057806359119     
           3          10 -0.10473874419913101     
           4          10 -0.10473874419913101     
           5          10  -3.5612766967893429E-002
           6          10  -3.5612766967893429E-002
           7          10   9.7764838934812553E-002
           8          10   9.7764838934812553E-002
           9          10  0.27102140827424570     
          10          10  0.27102140827424570     
          11          10   3.1982176000225564E-002
          12          10   3.1982176000225564E-002
          13          10   6.1641799173726010E-002
          14          10   6.1641799173726010E-002
          15          10  0.10929289402258080     
          16          10  0.10929289402258080     
          17          10  0.10929289402258080     
           0          11  -4.9143827174881409E-002
           1          11  -4.9143827174881409E-002
           2          11  -4.9143827174881409E-002
           3          11  0.11208229710762854     
           4          11  0.11208229710762854     
           5          11  0.16389256690929307     
           6          11  0.16389256690929307     
           7          11  0.15728406221572408     
           8          11  0.15728406221572408     
           9          11  0.12414266089221351     
          10          11  0.12414266089221351     
          11          11 -0.15583917349169374     
          12          11 -0.15583917349169374     
          13          11 -0.10784484725241777     
          14          11 -0.10784484725241777     
          15          11  -5.8327339480533771E-002
          16          11  -5.8327339480533771E-002
          17          11  -5.8327339480533771E-002
           0          12  -4.9143827174881409E-002
           1          12  -4.9143827174881409E-002
           2          12  -4.9143827174881409E-002
           3          12  0.11208229710762854     
           4          12  0.11208229710762854     
           5          12  0.16389256690929307     
           6          12  0.16389256690929307     
           7          12  0.15728406221572408     
           8          12  0.15728406221572408     
           9          12  0.12414266089221351     
          10          12  0.12414266089221351     
          11          12 -0.15583917349169374     
          12          12 -0.15583917349169374     
          13          12 -0.10784484725241777     
          14          12 -0.10784484725241777     
          15          12  -5.8327339480533771E-002
          16          12  -5.8327339480533771E-002
          17          12  -5.8327339480533771E-002
           0          13   4.1597008363910507E-003
           1          13   4.1597008363910507E-003
           2          13   4.1597008363910507E-003
           3          13   1.2869663305863994E-002
           4          13   1.2869663305863994E-002
           5          13  -4.5723403118621317E-002
           6          13  -4.5723403118621317E-002
           7          13  -7.7940332037871790E-002
           8          13  -7.7940332037871790E-002
           9          13  -6.9777416758171534E-002
          10          13  -6.9777416758171534E-002
          11          13  -1.5209910913669099E-002
          12          13  -1.5209910913669099E-002
          13          13  0.10492575164669984     
          14          13  0.10492575164669984     
          15          13   1.8884176805153318E-002
          16          13   1.8884176805153318E-002
          17          13   1.8884176805153318E-002
           0          14   4.1597008363910507E-003
           1          14   4.1597008363910507E-003
           2          14   4.1597008363910507E-003
           3          14   1.2869663305863994E-002
           4          14   1.2869663305863994E-002
           5          14  -4.5723403118621317E-002
           6          14  -4.5723403118621317E-002
           7          14  -7.7940332037871790E-002
           8          14  -7.7940332037871790E-002
           9          14  -6.9777416758171534E-002
          10          14  -6.9777416758171534E-002
          11          14  -1.5209910913669099E-002
          12          14  -1.5209910913669099E-002
          13          14  0.10492575164669984     
          14          14  0.10492575164669984     
          15          14   1.8884176805153318E-002
          16          14   1.8884176805153318E-002
          17          14   1.8884176805153318E-002
           0          15   8.9809099469113446E-002
           1          15   8.9809099469113446E-002
           2          15   8.9809099469113446E-002
           3          15  -6.5059245389822648E-004
           4          15  -6.5059245389822648E-004
           5          15  -9.1148349086749542E-002
           6          15  -9.1148349086749542E-002
           7          15 -0.15659137973752302     
           8          15 -0.15659137973752302     
           9          15 -0.19787906892575771     
          10          15 -0.19787906892575771     
          11          15   4.9098797338550965E-002
          12          15   4.9098797338550965E-002
          13          15  0.10813545132355339     
          14          15  0.10813545132355339     
          15          15  -1.6051236822879261E-002
          16          15  -1.6051236822879261E-002
          17          15  -1.6051236822879261E-002
           0          16   8.9809099469113446E-002
           1          16   8.9809099469113446E-002
           2          16   8.9809099469113446E-002
           3          16  -6.5059245389822648E-004
           4          16  -6.5059245389822648E-004
           5          16  -9.1148349086749542E-002
           6          16  -9.1148349086749542E-002
           7          16 -0.15659137973752302     
           8          16 -0.15659137973752302     
           9          16 -0.19787906892575771     
          10          16 -0.19787906892575771     
          11          16   4.9098797338550965E-002
          12          16   4.9098797338550965E-002
          13          16  0.10813545132355339     
          14          16  0.10813545132355339     
          15          16  -1.6051236822879261E-002
          16          16  -1.6051236822879261E-002
          17          16  -1.6051236822879261E-002
           0          17   8.9809099469113446E-002
           1          17   8.9809099469113446E-002
           2          17   8.9809099469113446E-002
           3          17  -6.5059245389822648E-004
           4          17  -6.5059245389822648E-004
           5          17  -9.1148349086749542E-002
           6          17  -9.1148349086749542E-002
           7          17 -0.15659137973752302     
           8          17 -0.15659137973752302     
           9          17 -0.19787906892575771     
          10          17 -0.19787906892575771     
          11          17   4.9098797338550965E-002
          12          17   4.9098797338550965E-002
          13          17  0.10813545132355339     
          14          17  0.10813545132355339     
          15          17  -1.6051236822879261E-002
          16          17  -1.6051236822879261E-002
          17          17  -1.6051236822879261E-002
 ------------------------------------------------------------
 corrected solution variable phi on mesh with M =           16
 i, j, residual
           0           0 -0.68535370972848197     
           1           0 -0.68535370972848197     
           2           0  0.33641126434229784     
           3           0  0.87151881271384091     
           4           0  0.45371598066214525     
           5           0 -0.30142880538860883     
           6           0 -0.49878626801460085     
           7           0 -0.62383674663320643     
           8           0 -0.56197129433173920     
           9           0 -0.62920886867969061     
          10           0 -0.66713213429208373     
          11           0 -0.50516889510929808     
          12           0 -0.27443843015036823     
          13           0  0.60837915825856870     
          14           0   1.0687001838122603     
          15           0  0.60850535693646335     
          16           0 -0.48909628138064137     
          17           0 -0.48909628138064137     
           0           1 -0.68535370972848197     
           1           1 -0.68535370972848197     
           2           1  0.33641126434229784     
           3           1  0.87151881271384091     
           4           1  0.45371598066214525     
           5           1 -0.30142880538860883     
           6           1 -0.49878626801460085     
           7           1 -0.62383674663320643     
           8           1 -0.56197129433173920     
           9           1 -0.62920886867969061     
          10           1 -0.66713213429208373     
          11           1 -0.50516889510929808     
          12           1 -0.27443843015036823     
          13           1  0.60837915825856870     
          14           1   1.0687001838122603     
          15           1  0.60850535693646335     
          16           1 -0.48909628138064137     
          17           1 -0.48909628138064137     
           0           2 -0.64551297904776928     
           1           2 -0.64551297904776928     
           2           2  0.43756488285235190     
           3           2  0.84049114766783795     
           4           2  0.40980136882293855     
           5           2 -0.23092410041313066     
           6           2 -0.47393082718486712     
           7           2 -0.57999530994461024     
           8           2 -0.59282750022749642     
           9           2 -0.62335052156939708     
          10           2 -0.72410429657752440     
          11           2 -0.51658799877366424     
          12           2 -0.23573607817507197     
          13           2  0.51553643313303099     
          14           2  0.97260495312238737     
          15           2  0.57972348926217854     
          16           2 -0.43942017608577849     
          17           2 -0.43942017608577849     
           0           3 -0.42789740298168755     
           1           3 -0.42789740298168755     
           2           3  0.30812446502798618     
           3           3  0.61881132172587017     
           4           3  0.31740002625564756     
           5           3  -8.6307294553196690E-002
           6           3 -0.25954155403206403     
           7           3 -0.35492754970337281     
           8           3 -0.32574482872333244     
           9           3 -0.43519914219829192     
          10           3 -0.46114964145312004     
          11           3 -0.41118275425852846     
          12           3 -0.18117150180981972     
          13           3  0.26376089532497293     
          14           3  0.59565593050581556     
          15           3  0.37371750827875294     
          16           3 -0.37793520731757579     
          17           3 -0.37793520731757579     
           0           4 -0.13665474558744181     
           1           4 -0.13665474558744181     
           2           4  0.18971049437497467     
           3           4  0.28997223879457412     
           4           4  0.10428823178179375     
           5           4  -3.3793613334798578E-002
           6           4  -9.3239489438382672E-002
           7           4 -0.20534484678523868     
           8           4 -0.14688980388660153     
           9           4 -0.29895497297099516     
          10           4 -0.26619211576869928     
          11           4 -0.20850218671857701     
          12           4   1.7544655796467579E-003
          13           4  0.11665054038266032     
          14           4  0.17383473457255855     
          15           4  0.13822238418020524     
          16           4 -0.18809622599963419     
          17           4 -0.18809622599963419     
           0           5   6.6357436858969998E-002
           1           5   6.6357436858969998E-002
           2           5  -9.7502087133558929E-002
           3           5 -0.23214244775216308     
           4           5 -0.15305119191934319     
           5           5  -1.5474007512711496E-002
           6           5  -9.8420768614150833E-003
           7           5   5.2716244964425459E-002
           8           5   2.6940125572805833E-002
           9           5   9.7407957557526528E-002
          10           5   9.7145914493767235E-002
          11           5  0.12045605732341072     
          12           5  0.10893155408146604     
          13           5  -4.4942633177148833E-002
          14           5  -8.6620679123112027E-002
          15           5  -7.0534545781234248E-003
          16           5  0.15364761110727482     
          17           5  0.15364761110727482     
           0           6  0.36062783689133443     
           1           6  0.36062783689133443     
           2           6 -0.19156176145144568     
           3           6 -0.59380496404065986     
           4           6 -0.36534493173514532     
           5           6   4.1339303250568060E-002
           6           6  0.11817082287914499     
           7           6  0.24107060254604148     
           8           6  0.15580171086221895     
           9           6  0.28053512930908825     
          10           6  0.26944814609483791     
          11           6  0.36403730966288217     
          12           6  0.28631153889387861     
          13           6 -0.21765043662167760     
          14           6 -0.48623080179157441     
          15           6 -0.26653952563775007     
          16           6  0.36416527693165535     
          17           6  0.36416527693165535     
           0           7  0.56384874737652357     
           1           7  0.56384874737652357     
           2           7 -0.42558823967013559     
           3           7 -0.82632723133663488     
           4           7 -0.42270676966171128     
           5           7  0.22719426390661562     
           6           7  0.44146783298737347     
           7           7  0.55132516935457931     
           8           7  0.54313743483883936     
           9           7  0.58970029633805832     
          10           7  0.66972940216570176     
          11           7  0.47265272504130207     
          12           7  0.22573355674412124     
          13           7 -0.50734795613855810     
          14           7 -0.91478141499498689     
          15           7 -0.51613695695666373     
          16           7  0.45754198938369406     
          17           7  0.45754198938369406     
           0           8  0.70485425200319762     
           1           8  0.70485425200319762     
           2           8 -0.53025701600216568     
           3           8  -1.0019713010659994     
           4           8 -0.52574215644357558     
           5           8  0.22701210114243289     
           6           8  0.52583859852178905     
           7           8  0.62507993118962624     
           8           8  0.66742270322383490     
           9           8  0.68199252106432839     
          10           8  0.81813496800466501     
          11           8  0.61010551648424804     
          12           8  0.31724977886058658     
          13           8 -0.56508659776083525     
          14           8  -1.1168675729714965     
          15           8 -0.64007600832047351     
          16           8  0.53840213223032340     
          17           8  0.53840213223032340     
           0           9  0.64899719725319116     
           1           9  0.64899719725319116     
           2           9 -0.58876280951504667     
           3           9  -1.1093484867761494     
           4           9 -0.60209592779794074     
           5           9  0.14814659329962285     
           6           9  0.43626110172159932     
           7           9  0.62156389886685792     
           8           9  0.60338006391785493     
           9           9  0.77471756558367622     
          10           9  0.85150442319396802     
          11           9  0.70025463429056367     
          12           9  0.33796016458408418     
          13           9 -0.47904176602006598     
          14           9  -1.0055582257403075     
          15           9 -0.58195937079196669     
          16           9  0.64913961921534891     
          17           9  0.64913961921534891     
           0          10  0.54360485704283423     
           1          10  0.54360485704283423     
           2          10 -0.53355457892470526     
           3          10 -0.97442043075304907     
           4          10 -0.49443692488937274     
           5          10  0.13661341693199094     
           6          10  0.36622981325051596     
           7          10  0.57769846673127301     
           8          10  0.51881334306734095     
           9          10  0.73208337225294562     
          10          10  0.76304949826168433     
          11          10  0.62378752122624381     
          12          10  0.24392663678990870     
          13          10 -0.43231802183066759     
          14          10 -0.83193762139559169     
          15          10 -0.50799663331288314     
          16          10  0.57025385461321620     
          17          10  0.57025385461321620     
           0          11  0.41514445751606277     
           1          11  0.41514445751606277     
           2          11 -0.34893113475404874     
           3          11 -0.59324803946766580     
           4          11 -0.29548093403548858     
           5          11  0.15550112642877434     
           6          11  0.36421330557916631     
           7          11  0.43468777471477171     
           8          11  0.45839987735028620     
           9          11  0.48716919307244555     
          10          11  0.55942542580828725     
          11          11  0.38216798851129219     
          12          11  0.13618717438223032     
          13          11 -0.35391543033415029     
          14          11 -0.70171453553624197     
          15          11 -0.44097552414132146     
          16          11  0.31211289704234285     
          17          11  0.31211289704234285     
           0          12  0.13893770983635684     
           1          12  0.13893770983635684     
           2          12 -0.26969586002049334     
           3          12 -0.23983648575807956     
           4          12  -7.2581630276230241E-002
           5          12  0.10125225653862548     
           6          12  0.24705922488818072     
           7          12  0.26004868714252599     
           8          12  0.34419248913714440     
           9          12  0.31883074949956541     
          10          12  0.40382526242533556     
          11          12  0.15319929598446674     
          12          12  -5.0826718753486946E-002
          13          12 -0.18970095865026793     
          14          12 -0.31649409512623172     
          15          12 -0.20498505045126020     
          16          12   9.9077214842026459E-002
          17          12   9.9077214842026459E-002
           0          13  -9.2574607983124377E-002
           1          13  -9.2574607983124377E-002
           2          13   6.6107572132059284E-002
           3          13  0.17576386302861158     
           4          13  0.10505284375899886     
           5          13  -3.8292184526202526E-002
           6          13  -4.5316019714754185E-002
           7          13  -7.1364985685186608E-002
           8          13  -5.8188163477753158E-002
           9          13  -6.6833590308676916E-002
          10          13  -8.2608360860807278E-002
          11          13  -7.0461292810774900E-002
          12          13  -7.6223153757669998E-002
          13          13   9.4082116089910045E-002
          14          13  0.13856966361762652     
          15          13   3.1204757259361966E-002
          16          13 -0.12070383879270595     
          17          13 -0.12070383879270595     
           0          14 -0.36473336376364290     
           1          14 -0.36473336376364290     
           2          14  0.26049005362675093     
           3          14  0.59675500754638300     
           4          14  0.39030747659637316     
           5          14  -2.0068429827388601E-002
           6          14 -0.16251376376423943     
           7          14 -0.20966420606450609     
           8          14 -0.24430014758064994     
           9          14 -0.25450659836336653     
          10          14 -0.34777975427056984     
          11          14 -0.37066626558411531     
          12          14 -0.32494436876299054     
          13          14  0.19588025587290125     
          14          14  0.52832680746031413     
          15          14  0.24748122323065425     
          16          14 -0.35661607138772039     
          17          14 -0.35661607138772039     
           0          15 -0.49375285663585977     
           1          15 -0.49375285663585977     
           2          15  0.51636424565437344     
           3          15  0.92284759887545320     
           4          15  0.52804002340270872     
           5          15 -0.10655854912931660     
           6          15 -0.33282289204880622     
           7          15 -0.45674131810030055     
           8          15 -0.47942815968300651     
           9          15 -0.56855750627500512     
          10          15 -0.67945286989095233     
          11          15 -0.54946756610239100     
          12          15 -0.31963379433667927     
          13          15  0.37082438328538431     
          14          15  0.78178417232060438     
          15          15  0.38610668810930626     
          16          15 -0.56972515493207887     
          17          15 -0.56972515493207887     
           0          16 -0.59873973492766763     
           1          16 -0.59873973492766763     
           2          16  0.61637032955723692     
           3          16   1.1135742040032162     
           4          16  0.64015524259788703     
           5          16  -9.4261979824585979E-002
           6          16 -0.37338453453951415     
           7          16 -0.52153512387746237     
           8          16 -0.55086212412920532     
           9          16 -0.65805881470660577     
          10          16 -0.79065758838989186     
          11          16 -0.68549385498766546     
          12          16 -0.40525717325209132     
          13          16  0.40193337238086413     
          14          16  0.91330993754378387     
          15          16  0.48247739970902259     
          16          16 -0.66962340687524569     
          17          16 -0.66962340687524569     
           0          17 -0.59873973492766763     
           1          17 -0.59873973492766763     
           2          17  0.61637032955723692     
           3          17   1.1135742040032162     
           4          17  0.64015524259788703     
           5          17  -9.4261979824585979E-002
           6          17 -0.37338453453951415     
           7          17 -0.52153512387746237     
           8          17 -0.55086212412920532     
           9          17 -0.65805881470660577     
          10          17 -0.79065758838989186     
          11          17 -0.68549385498766546     
          12          17 -0.40525717325209132     
          13          17  0.40193337238086413     
          14          17  0.91330993754378387     
          15          17  0.48247739970902259     
          16          17 -0.66962340687524569     
          17          17 -0.66962340687524569     
 ------------------------------------------------------------
 solution variable phi after zeroing the mean on mesh with M =           16
 i, j, residual
           0           0 -0.68738980533042315     
           1           0 -0.68738980533042315     
           2           0  0.33437516874035661     
           3           0  0.86948271711189973     
           4           0  0.45167988506020401     
           5           0 -0.30346490099055007     
           6           0 -0.50082236361654209     
           7           0 -0.62587284223514761     
           8           0 -0.56400738993368038     
           9           0 -0.63124496428163179     
          10           0 -0.66916822989402491     
          11           0 -0.50720499071123926     
          12           0 -0.27647452575230946     
          13           0  0.60634306265662752     
          14           0   1.0666640882103191     
          15           0  0.60646926133452217     
          16           0 -0.49113237698258261     
          17           0 -0.49113237698258261     
           0           1 -0.68738980533042315     
           1           1 -0.68738980533042315     
           2           1  0.33437516874035661     
           3           1  0.86948271711189973     
           4           1  0.45167988506020401     
           5           1 -0.30346490099055007     
           6           1 -0.50082236361654209     
           7           1 -0.62587284223514761     
           8           1 -0.56400738993368038     
           9           1 -0.63124496428163179     
          10           1 -0.66916822989402491     
          11           1 -0.50720499071123926     
          12           1 -0.27647452575230946     
          13           1  0.60634306265662752     
          14           1   1.0666640882103191     
          15           1  0.60646926133452217     
          16           1 -0.49113237698258261     
          17           1 -0.49113237698258261     
           0           2 -0.64754907464971045     
           1           2 -0.64754907464971045     
           2           2  0.43552878725041066     
           3           2  0.83845505206589677     
           4           2  0.40776527322099732     
           5           2 -0.23296019601507187     
           6           2 -0.47596692278680836     
           7           2 -0.58203140554655142     
           8           2 -0.59486359582943760     
           9           2 -0.62538661717133825     
          10           2 -0.72614039217946558     
          11           2 -0.51862409437560542     
          12           2 -0.23777217377701318     
          13           2  0.51350033753108981     
          14           2  0.97056885752044619     
          15           2  0.57768739366023736     
          16           2 -0.44145627168771973     
          17           2 -0.44145627168771973     
           0           3 -0.42993349858362878     
           1           3 -0.42993349858362878     
           2           3  0.30608836942604495     
           3           3  0.61677522612392899     
           4           3  0.31536393065370633     
           5           3  -8.8343390155137896E-002
           6           3 -0.26157764963400526     
           7           3 -0.35696364530531405     
           8           3 -0.32778092432527367     
           9           3 -0.43723523780023316     
          10           3 -0.46318573705506128     
          11           3 -0.41321884986046969     
          12           3 -0.18320759741176093     
