 Dual grid iteration #           0
 phi before 1 Gauss-Seidel on mesh with M =           16
 i, j, phi
          12          16 -0.28876942806641603     
          13          16  0.42522874772353636     
          14          16  0.95544018135837017     
          15          16  0.54769749072126395     
          16          16 -0.61474675557409075     
          17          16 -0.61474675557409075     
           0          17 -0.56249241197897570     
           1          17 -0.56249241197897570     
           2          17  0.58972985251693599     
           3          17   1.0056512449596737     
           4          17  0.35953922769050489     
           5          17 -0.34323459836331338     
           6          17 -0.72291003140874555     
           7          17 -0.87420565717078158     
           8          17 -0.92059971300854215     
           9          17 -0.90154519789244481     
          10          17 -0.91412533310544608     
          11          17 -0.73757072668002688     
          12          17 -0.28876942806641603     
          13          17  0.42522874772353636     
          14          17  0.95544018135837017     
          15          17  0.54769749072126395     
          16          17 -0.61474675557409075     
          17          17 -0.61474675557409075     
 ------------------------------------------------------------
 solution variable phi after zeroing the mean on mesh with M =           16
 i, j, residual
           0           0 -0.44246854156323345     
           1           0 -0.44246854156323345     
           2           0  0.56948026420572395     
           3           0  0.99117689576032775     
           4           0  0.45023807907120322     
